itnum,ssobja,fsobj,ssobjx,abscrit,concrit,delta,delcrit,numcuts
78, 599.309258765839, 599.2930048386613, 599.3215165607039, 0.016253927177672267, 2.712110140120538e-5, 25.0, 0.42991621772824223, 4 
79, 599.309258765839, 599.2930063759492, 599.3215026786825, 0.016252389889814367, 2.7118536301742267e-5, 25.0, 0.42964353759527013, 4 
80, 599.309258765839, 599.2930095027093, 599.3215000225213, 0.016249263129680003, 2.7113319028542112e-5, 25.0, 0.42961354940449714, 4 
81, 599.309258765839, 599.293013836104, 599.3214885346716, 0.016244929734966718, 2.710608837984129e-5, 25.0, 0.4294306353487639, 4 
82, 599.309258765839, 599.2930170225172, 599.3214831840072, 0.016241743321756985, 2.710077157025905e-5, 25.0, 0.4293887646056925, 4 
83, 599.309258765839, 599.2930181353469, 599.3214748248799, 0.016240630492120545, 2.709891471652258e-5, 25.0, 0.4292692331728692, 4 
84, 599.309258765839, 599.293022720022, 599.321472188438, 0.01623604581698146, 2.7091264784418202e-5, 25.0, 0.42923314007120794, 4 
85, 599.309258765839, 599.293023810396, 599.3214660318594, 0.01623495544299658, 2.7089445399903558e-5, 25.0, 0.42917878365418755, 4 
86, 599.309258765839, 599.2930298134083, 599.3214649037063, 0.01622895243065159, 2.7079428847919445e-5, 25.0, 0.4291725951331618, 4 
87, 599.309258765839, 599.2930500726989, 599.3214552200714, 0.01620869314012907, 2.7045624446892445e-5, 25.0, 0.4290687670381695, 4 
88, 599.309258765839, 599.2930507530118, 599.3214267292825, 0.01620801282717821, 2.7044489285135954e-5, 25.0, 0.428801869761122, 4 
89, 599.309258765839, 599.2930528019502, 599.3214253347983, 0.016205963888751285, 2.7041070451875905e-5, 25.0, 0.42878407893265585, 4 
90, 599.309258765839, 599.2930530590149, 599.3214234074495, 0.016205706824052868, 2.704064151690676e-5, 25.0, 0.42877624053380475, 4 
91, 599.309258765839, 599.293053481552, 599.3214230578407, 0.01620528428702528, 2.7039936476860393e-5, 25.0, 0.42877308643961104, 4 
92, 599.309258765839, 599.2930673573869, 599.3214220141841, 0.01619140845207312, 2.7016783430667294e-5, 25.0, 0.4287584578297342, 4 
93, 599.309258765839, 599.2930676135918, 599.3214023932463, 0.016191152247188256, 2.7016355930372388e-5, 25.0, 0.4285728602827474, 4 
94, 599.309258765839, 599.2930684773676, 599.3214027801833, 0.0161902884714209, 2.701491464483454e-5, 25.0, 0.42858453866026, 4 
95, 599.309258765839, 599.2930715923096, 599.3214022634203, 0.016187173529374377, 2.700971709114926e-5, 25.0, 0.4285871826603427, 4 
96, 599.309258765839, 599.2930718483061, 599.3213932773486, 0.016186917532877487, 2.700928993856794e-5, 25.0, 0.4284530193061891, 4 
97, 599.309258765839, 599.2930736112024, 599.3213929328821, 0.016185154636559673, 2.7006348391625308e-5, 25.0, 0.4284499404567214, 4 
98, 599.309258765839, 599.2930738631508, 599.3213911876591, 0.0161849026882237, 2.7005927993755116e-5, 25.0, 0.42844138854210867, 4 
99, 599.309258765839, 599.2930750947976, 599.3213944285238, 0.016183671041403613, 2.7003872883138896e-5, 25.0, 0.42851060641367017, 4 
100, 599.309258765839, 599.2930848857369, 599.3213900978569, 0.016173880102087423, 2.6987535843166663e-5, 25.0, 0.42844183875469294, 4 
101, 599.309258765839, 599.2930851411395, 599.3213744104045, 0.016173624699490574, 2.6987109681559588e-5, 25.0, 0.4282731740821568, 4 
102, 599.309258765839, 599.3051102445213, 599.3213740664203, 0.004148521317688392, 6.922171244660516e-6, 25.0, 0.42827008867288635, 4 
