itnum,ssobja,fsobj,ssobjx,abscrit,concrit,delta,delcrit,numcuts
35, 687.0689512905375, 685.1135903243825, 687.0694650423367, 1.9553609661550126, 0.0028459457562183947, 0.05, 0.004632210098375188, 3 
36, 687.0689512905375, 685.1135903243813, 687.0694660272413, 1.9553609661561495, 0.002845945756220049, 0.05, 0.004641150162937623, 3 
37, 687.0689512905375, 685.1135903243813, 687.0694658678648, 1.9553609661561495, 0.002845945756220049, 0.05, 0.004639722925544546, 3 
38, 687.0689512905375, 685.1135903243833, 687.0694661898322, 1.9553609661542168, 0.0028459457562172363, 0.05, 0.004642613699161626, 3 
39, 687.0689512905375, 685.1163635342118, 687.0694659089983, 1.95258775632567, 0.002841909465793491, 0.05, 0.004640094933093981, 3 
40, 687.0247524861479, 685.1181671643457, 687.0247524861479, 1.906585321802254, 0.002775133377513087, 0.05, -0.6862057248811038, 1 
41, 687.0071592841203, 685.1181671643526, 687.0071592841203, 1.8889921197677495, 0.002749595974714229, 0.05, -0.21854109093718754, 1 
42, 686.9963895427386, 685.1207503841531, 686.9963895427386, 1.8756391585855, 0.002730202352058419, 0.05, -0.10430765061781865, 1 
43, 686.9937852791436, 685.1207529478355, 686.9937852791436, 1.8730323313080817, 0.002726418159003792, 0.05, -0.01941601436484632, 1 
44, 686.99125006938, 685.1207562170796, 686.99125006938, 1.8704938523004557, 0.0027227331528768086, 0.05, -0.015367829836432213, 1 
45, 686.99125006938, 685.1234030075507, 686.9947026486386, 1.8678470618293659, 0.0027188804248095707, 0.05, 0.017112484536707533, 2 
46, 686.99125006938, 685.1234402895749, 686.9947030199685, 1.8678097798051567, 0.0027188261562519937, 0.05, 0.017114330544510455, 2 
47, 686.99125006938, 685.1234442344598, 686.994704495384, 1.8678058349202047, 0.0027188204139882433, 0.05, 0.01712171110752688, 2 
48, 686.99125006938, 685.1234669209005, 686.9947053798753, 1.8677831484795888, 0.002718787391092226, 0.05, 0.017126037457699493, 2 
49, 686.99125006938, 685.123466922621, 686.9947049003893, 1.8677831467590522, 0.0027187873885877742, 0.05, 0.01712380848235673, 2 
50, 686.99125006938, 685.1234669230835, 686.9947059308915, 1.8677831462965742, 0.0027187873879145805, 0.05, 0.017128895132122963, 2 
51, 686.99125006938, 685.1235331357747, 686.9947033809058, 1.8677169336053794, 0.0027186910072238687, 0.05, 0.01711663358563921, 2 
52, 686.99125006938, 685.1235331348204, 686.994704612076, 1.8677169345596667, 0.0027186910086129507, 0.05, 0.017122633826768492, 2 
53, 686.99125006938, 685.1235331348093, 686.9947057549053, 1.8677169345706943, 0.002718691008629003, 0.05, 0.01712827457221521, 2 
54, 686.99125006938, 685.1235331348093, 686.9947064087381, 1.8677169345706943, 0.002718691008629003, 0.05, 0.017131462139497514, 2 
55, 686.99125006938, 685.1235331348083, 686.9947062440532, 1.8677169345717175, 0.0027186910086304922, 0.05, 0.017130689975486807, 2 
56, 686.99125006938, 685.1235331362424, 686.9947080148072, 1.8677169331376717, 0.0027186910065430626, 0.05, 0.017139501782422455, 2 
57, 686.99125006938, 685.1235331362424, 686.9947101008132, 1.8677169331376717, 0.0027186910065430626, 0.05, 0.01714984960978938, 2 
58, 686.99125006938, 685.1235331362424, 686.9947105061216, 1.8677169331376717, 0.0027186910065430626, 0.05, 0.017151920645383276, 2 
59, 686.99125006938, 685.1235331342124, 686.9947099840456, 1.867716935167664, 0.0027186910094979654, 0.05, 0.017149381757520506, 2 
60, 686.99125006938, 685.1235331342124, 686.994710461325, 1.867716935167664, 0.0027186910094979654, 0.05, 0.017151712132619477, 2 
61, 686.99125006938, 685.1235331342124, 686.9947072606324, 1.867716935167664, 0.0027186910094979654, 0.05, 0.01713617046130475, 2 
62, 686.99125006938, 685.1235331363238, 686.9947105104384, 1.867716933056272, 0.0027186910064245754, 0.05, 0.017152018512448745, 2 
63, 686.99125006938, 685.1235755126226, 686.9947047711831, 1.8676745567574926, 0.0027186293225257264, 0.05, 0.017124113184050545, 2 
64, 686.99125006938, 685.1235755126088, 686.9947076984057, 1.8676745567712487, 0.0027186293225457503, 0.05, 0.017138383244171523, 2 
65, 686.99125006938, 685.1235755123854, 686.994708280417, 1.8676745569946434, 0.0027186293228709285, 0.05, 0.017141293807761946, 2 
66, 686.99125006938, 685.1235755126006, 686.9947108329641, 1.8676745567794342, 0.0027186293225576652, 0.05, 0.017153751867061716, 2 
67, 686.99125006938, 685.123575510897, 686.9947110742929, 1.8676745584830314, 0.00271862932503746, 0.05, 0.01715522579352404, 2 
68, 686.99125006938, 685.1239991234225, 686.9947060521656, 1.867250945957494, 0.0027180127050652337, 0.05, 0.017130806389724904, 2 
69, 686.99125006938, 685.1239991234225, 686.9947080191398, 1.867250945957494, 0.0027180127050652337, 0.05, 0.017140389929198488, 2 
70, 686.99125006938, 685.123999125661, 686.9947089347229, 1.8672509437190001, 0.0027180127018068315, 0.05, 0.017144923654748897, 2 
71, 686.99125006938, 685.123999123379, 686.9947101762211, 1.867250946001036, 0.0027180127051286145, 0.05, 0.017150975359255135, 2 
72, 686.99125006938, 685.1239991232943, 686.9947121482313, 1.8672509460857327, 0.002718012705251901, 0.05, 0.017160644405620044, 2 
73, 686.99125006938, 685.1239991226748, 686.9947134150445, 1.8672509467052123, 0.002718012706153629, 0.05, 0.017166865960207084, 2 
74, 686.99125006938, 685.1239991256947, 686.994712305375, 1.8672509436853488, 0.0027180127017578477, 0.05, 0.017161502055147194, 2 
75, 686.99125006938, 685.1239991256947, 686.9947114216534, 1.8672509436853488, 0.0027180127017578477, 0.05, 0.01715721968074172, 2 
76, 686.99125006938, 685.1239991246148, 686.9947120532369, 1.86725094476526, 0.0027180127033297912, 0.05, 0.01716035615921612, 2 
77, 686.99125006938, 685.1239991246148, 686.9947138048148, 1.86725094476526, 0.0027180127033297912, 0.05, 0.017169100732162997, 2 
78, 686.99125006938, 685.1239991240614, 686.9947145254123, 1.8672509453186876, 0.0027180127041353725, 0.05, 0.01717263844066741, 2 
79, 686.99125006938, 685.1239991222667, 686.9947147326664, 1.867250947113348, 0.002718012706747721, 0.05, 0.017173919505845053, 2 
80, 686.99125006938, 685.1239991222667, 686.9947160243254, 1.867250947113348, 0.002718012706747721, 0.05, 0.01718028270604412, 2 
81, 686.99125006938, 685.1239991239762, 686.9947161778275, 1.867250945403839, 0.002718012704259321, 0.05, 0.017181054706897327, 2 
82, 686.99125006938, 685.1239991243706, 686.9947153270334, 1.8672509450094594, 0.002718012703685253, 0.05, 0.01717692748984085, 2 
83, 686.99125006938, 685.1239991243706, 686.9947174712343, 1.8672509450094594, 0.002718012703685253, 0.05, 0.017187626428822583, 2 
84, 686.99125006938, 685.1239991239678, 686.9947144402914, 1.867250945412252, 0.002718012704271567, 0.05, 0.017172940777651736, 2 
85, 686.99125006938, 685.1250037119357, 686.9947178078751, 1.8662463574443109, 0.002716550403306541, 0.05, 0.017193281007929242, 2 
86, 686.99125006938, 685.1250043169533, 686.9947186205296, 1.866245752426721, 0.0027165495226292545, 0.05, 0.01719739652254401, 2 
87, 686.99125006938, 685.1250044076234, 686.9947194244359, 1.8662456617566932, 0.0027165493906479115, 0.05, 0.017201382683621022, 2 
88, 686.99125006938, 685.1250053896568, 686.9947157775529, 1.866244679723195, 0.002716547961177743, 0.05, 0.017183619601207983, 2 
89, 686.99125006938, 685.1250053895376, 686.9947146303323, 1.8662446798424526, 0.002716547961351337, 0.05, 0.017178067188054872, 2 
90, 686.99125006938, 685.1250055829556, 686.9947133357525, 1.8662444864244208, 0.0027165476798076756, 0.05, 0.01717180514952989, 2 
91, 686.99125006938, 685.1250117736079, 686.9947170743665, 1.8662382957721775, 0.0027165386685542676, 0.05, 0.01719004010862302, 2 
92, 686.99125006938, 685.125011774924, 686.994719583028, 1.866238294456025, 0.0027165386666384464, 0.05, 0.01720227558415951, 2 
93, 686.99125006938, 685.125011774924, 686.9947218748745, 1.866238294456025, 0.0027165386666384464, 0.05, 0.01721384850672448, 2 
94, 686.99125006938, 685.1250117735923, 686.9947219885853, 1.8662382957877526, 0.002716538668576939, 0.05, 0.017214465532636423, 2 
95, 686.99125006938, 685.1250117737022, 686.9947228221656, 1.8662382956778174, 0.0027165386684169152, 0.05, 0.01721853523085945, 2 
96, 686.99125006938, 685.1250117749721, 686.9947224632194, 1.8662382944079354, 0.0027165386665684464, 0.05, 0.017216824243503175, 2 
97, 686.99125006938, 685.1250199972486, 686.99471731535, 1.8662300721314296, 0.002716526698036816, 0.05, 0.017191748217663252, 2 
98, 686.99125006938, 685.1250199973493, 686.9947227207772, 1.866230072030703, 0.0027165266978901965, 0.05, 0.017218107293107122, 2 
99, 686.99125006938, 685.1250199976752, 686.9947182505571, 1.8662300717048765, 0.002716526697415916, 0.05, 0.017196359389367945, 2 
100, 686.99125006938, 685.1250199971403, 686.9947229530621, 1.866230072239773, 0.002716526698194524, 0.05, 0.017219279264692886, 2 
101, 686.99125006938, 685.1250199971403, 686.9947264114629, 1.866230072239773, 0.002716526698194524, 0.05, 0.017236662563004143, 2 
102, 686.99125006938, 685.1250252592625, 686.9947246417909, 1.866224810117501, 0.002716519038530341, 0.05, 0.01722808234197905, 2 
103, 686.99125006938, 685.1250252592625, 686.9947275336547, 1.866224810117501, 0.002716519038530341, 0.05, 0.017242242356485284, 2 
104, 686.99125006938, 685.1250252590831, 686.9947273829764, 1.8662248102968988, 0.0027165190387914762, 0.05, 0.017241515914426905, 2 
105, 686.99125006938, 685.1250252590831, 686.994727610867, 1.8662248102968988, 0.0027165190387914762, 0.05, 0.017242664356333745, 2 
106, 686.99125006938, 685.125025259296, 686.9947260397889, 1.866224810084077, 0.002716519038481688, 0.05, 0.017235071466839797, 2 
107, 686.99125006938, 685.131099647297, 686.9947217021563, 1.860150422083052, 0.0027076770219343, 0.05, 0.0172141633521687, 2 
108, 686.99125006938, 685.1311053000418, 686.994719912053, 1.8601447693382624, 0.002707668793671147, 0.05, 0.01720556595073147, 2 
109, 686.99125006938, 685.1311056571194, 686.9947240123013, 1.860144412260638, 0.0027076682739008815, 0.05, 0.017225570009427666, 2 
110, 686.99125006938, 685.1311109517162, 686.9947268256388, 1.8601391176638344, 0.0027076605669660364, 0.05, 0.017239407825311803, 2 
111, 686.99125006938, 685.1311109517162, 686.9947284819622, 1.8601391176638344, 0.0027076605669660364, 0.05, 0.01724749453242644, 2 
112, 686.99125006938, 685.1311109516564, 686.9947300660326, 1.8601391177236337, 0.0027076605670530813, 0.05, 0.01725524026771699, 2 
113, 686.99125006938, 685.1317039352243, 686.9947271664475, 1.8595461341557211, 0.0027067974067612253, 0.05, 0.017241192424676945, 2 
114, 686.99125006938, 685.1345804682887, 686.9947275803391, 1.856669601091312, 0.002702610260179492, 0.05, 0.017243259365587602, 2 
115, 686.99125006938, 685.1345804682887, 686.9947280564007, 1.856669601091312, 0.002702610260179492, 0.05, 0.017245672917453207, 2 
116, 686.99125006938, 685.1345804682799, 686.994731280845, 1.8566696011001795, 0.0027026102601923996, 0.05, 0.017261436128366493, 2 
117, 686.99125006938, 685.1345804679182, 686.9947298118265, 1.8566696014618174, 0.002702610260718808, 0.05, 0.01725428535446492, 2 
118, 686.99125006938, 685.1380355455244, 686.9947286996155, 1.8532145238556268, 0.0026975809716181954, 0.05, 0.01724892949299134, 2 
119, 686.99125006938, 685.1380372548184, 686.994728220923, 1.8532128145616298, 0.0026975784835311977, 0.05, 0.017246783757955405, 2 
120, 686.99125006938, 685.1380372549054, 686.9947293509762, 1.8532128144746594, 0.0026975784834046015, 0.05, 0.017252345216520627, 2 
121, 686.99125006938, 685.1380372549054, 686.9947304689163, 1.8532128144746594, 0.0026975784834046015, 0.05, 0.017257826769444762, 2 
122, 686.99125006938, 685.1380372549054, 686.9947293786036, 1.8532128144746594, 0.0026975784834046015, 0.05, 0.017252651011302935, 2 
123, 686.99125006938, 685.1380372548543, 686.9947319193645, 1.8532128145257047, 0.002697578483478904, 0.05, 0.01726505697141929, 2 
124, 686.99125006938, 685.1381210534491, 686.9947291402804, 1.8531290159309037, 0.0026974565043491956, 0.05, 0.017251661786205272, 2 
125, 686.99125006938, 685.1449013158301, 686.9947292065249, 1.8463487535499326, 0.0026875870010909146, 0.05, 0.017252108338165033, 2 
126, 686.99125006938, 685.1449013158301, 686.994735975426, 1.8463487535499326, 0.0026875870010909146, 0.05, 0.017285302873211585, 2 
127, 686.99125006938, 685.1449013158301, 686.994737362876, 1.8463487535499326, 0.0026875870010909146, 0.05, 0.017292155310805787, 2 
128, 686.99125006938, 685.1449084492125, 686.9947334236424, 1.84634162016755, 0.002687576617578196, 0.05, 0.0172729761727643, 2 
129, 686.99125006938, 685.1449102934396, 686.9947356220148, 1.8463397759404643, 0.002687573933079543, 0.05, 0.017283772277361314, 2 
130, 686.99125006938, 685.1449680591514, 686.9947299153393, 1.846282010228606, 0.0026874898480029824, 0.05, 0.017256088768154713, 2 
131, 686.99125006938, 685.1450704345614, 686.9947315729669, 1.846179634818668, 0.002687340828041043, 0.05, 0.01726424418962445, 2 
132, 686.99125006938, 685.1450704341826, 686.9947326363434, 1.8461796351974726, 0.0026873408285924398, 0.05, 0.017269617123640384, 2 
133, 686.99125006938, 685.145180601661, 686.9947351087086, 1.8460694677190759, 0.002687180466319433, 0.05, 0.017281684113136214, 2 
134, 686.99125006938, 685.1473371810614, 686.9947347471559, 1.8439128883186413, 0.0026840413005728295, 0.05, 0.017280237868354226, 2 
135, 686.99125006938, 685.1473371810607, 686.9947383916343, 1.8439128883193234, 0.0026840413005738226, 0.05, 0.017298016627458123, 2 
136, 686.99125006938, 685.1518423654015, 686.9947354429341, 1.8394077039785088, 0.0026774834523619873, 0.05, 0.017283677381602462, 2 
137, 686.99125006938, 685.1518423654005, 686.994741821755, 1.839407703979532, 0.0026774834523634766, 0.05, 0.017314945569498145, 2 
138, 686.99125006938, 685.1519998386514, 686.9947417933715, 1.8392502307286804, 0.0026772542307382584, 0.05, 0.017315151620857627, 2 
139, 686.99125006938, 685.1519998386514, 686.9947401085021, 1.8392502307286804, 0.0026772542307382584, 0.05, 0.017307399250021536, 2 
140, 686.99125006938, 685.1519998379617, 686.994740903515, 1.8392502314183048, 0.0026772542317420912, 0.05, 0.017311287749002507, 2 
141, 686.99125006938, 685.1519998379617, 686.9947399674289, 1.8392502314183048, 0.0026772542317420912, 0.05, 0.017306796576925014, 2 
142, 686.99125006938, 685.1519998379617, 686.9947410681829, 1.8392502314183048, 0.0026772542317420912, 0.05, 0.01731217505089936, 2 
143, 686.99125006938, 685.1519998386439, 686.9947404153166, 1.8392502307361838, 0.0026772542307491806, 0.05, 0.017309210691321294, 2 
144, 686.99125006938, 685.1519998379332, 686.9947425006625, 1.8392502314468402, 0.002677254231783628, 0.05, 0.01731942459402475, 2 
145, 686.99125006938, 685.1519998379332, 686.9947444598249, 1.8392502314468402, 0.002677254231783628, 0.05, 0.01732940165529669, 2 
146, 686.99125006938, 685.1586912626608, 686.9947413631425, 1.8325588067192484, 0.0026675140426226816, 0.05, 0.017314517027907705, 2 
147, 686.99125006938, 685.1586912626608, 686.9947484755277, 1.8325588067192484, 0.0026675140426226816, 0.05, 0.017349613556681992, 2 
148, 686.99125006938, 685.1586912626608, 686.9947471705669, 1.8325588067192484, 0.0026675140426226816, 0.05, 0.017343257167973036, 2 
149, 686.99125006938, 685.1586912626608, 686.9947492406172, 1.8325588067192484, 0.0026675140426226816, 0.05, 0.0173534051550934, 2 
150, 686.99125006938, 685.1587625811258, 686.9947462205059, 1.8324874882542872, 0.0026674102298522074, 0.05, 0.017338759600428497, 2 
151, 686.99125006938, 685.1654082878113, 686.994744073353, 1.8258417815687835, 0.002657736588907244, 0.05, 0.017328470260228518, 2 
152, 686.99125006938, 685.1654082878113, 686.9947517213151, 1.8258417815687835, 0.002657736588907244, 0.05, 0.017366137325813623, 2 
153, 686.99125006938, 686.4406021947939, 686.9947502867088, 0.5506478745861614, 0.0008015354992228367, 0.05, 0.01735921846485103, 2 
154, 686.99125006938, 686.4406021947939, 687.0143213491614, 0.5506478745861614, 0.0008015354992228367, 0.1, 0.28826493912772294, 1 
155, 686.99125006938, 686.440609245472, 687.0905238476726, 0.5506408239079974, 0.0008015252360962492, 0.2, 0.6088333773913037, 2 
156, 686.99125006938, 686.5935017335436, 700.1574604979274, 0.39774833583646796, 0.0005789714727752951, 0.4, 0.9941693051266665, 2 
157, 686.99125006938, 686.5935017335523, 687.1460980415072, 0.3977483358277141, 0.0005789714727625528, 0.8, 0.6039351253754907, 3 
158, 686.99125006938, 686.5935345924626, 687.2434520262218, 0.3977154769174831, 0.000578923642589712, 1.6, 0.634432574370773, 3 
159, 686.99125006938, 686.5935345924149, 687.0743296690397, 0.3977154769651179, 0.0005789236426590502, 3.2, 0.26666690110305946, 3 
160, 686.99125006938, 686.6019297401048, 727.5038593456468, 0.3893203292752787, 0.0005667034758243341, 6.4, 0.9904787264374936, 3 
161, 686.99125006938, 686.6025930131235, 754.8113021397289, 0.3886570562565339, 0.0005657380006182413, 12.8, 0.9942922751569406, 4 
162, 686.99125006938, 686.605877035079, 754.2644346007686, 0.3853730343010966, 0.0005609577039913117, 25.0, 0.9942558900668922, 4 
163, 686.99125006938, 686.6061030757851, 754.8567837436857, 0.3851469935949581, 0.0005606286740275157, 25.0, 0.9943535836667217, 4 
164, 686.99125006938, 686.60970446461, 740.9557800377597, 0.3815456047700536, 0.0005553864110080956, 25.0, 0.9929135366533325, 4 
165, 686.99125006938, 686.6110745136294, 754.9007451894178, 0.38017555575061124, 0.0005533921366715537, 25.0, 0.9944129478651964, 4 
166, 686.99125006938, 686.6111109053043, 754.3215303482694, 0.38013916407578563, 0.000553339164126675, 25.0, 0.9943852754915963, 4 
167, 686.99125006938, 686.6138465684186, 731.7984660505333, 0.3774035009614636, 0.0005493570710300811, 25.0, 0.9915874880715367, 3 
168, 686.99125006938, 686.6139636211685, 697.7267076522866, 0.377286448211521, 0.0005491866864001012, 25.0, 0.966039033673702, 3 
169, 686.99125006938, 686.6141168758267, 687.2849054635275, 0.3771331935533908, 0.0005489636054538523, 25.0, 0.4376763760495373, 3 
170, 686.949548315987, 686.6141461251942, 686.949548315987, 0.33540219079281997, 0.00048824865176050873, 6.25, -0.12432273301699663, 3 
171, 686.94954091812, 686.614151439684, 686.94954091812, 0.33538947843601363, 0.0004882301515009544, 1.5625, -2.2057191207643996e-5, 3 
172, 686.9495402768911, 686.6141518857278, 686.9495402768911, 0.335388391163292, 0.00048822856920183253, 0.390625, -1.9118969466344798e-6, 3 
173, 686.9495402768911, 686.614157046531, 686.9495417191118, 0.3353832303600939, 0.0004882210565638649, 0.09765625, 4.300132622284483e-6, 3 
174, 686.9495383582332, 686.61417109259, 686.9495383582332, 0.3353672656431854, 0.00048819781791344314, 0.05, -5.720825194636693e-6, 3 
175, 686.9495378664129, 686.614176526396, 686.9495378664129, 0.33536134001690243, 0.0004881891922635944, 0.05, -1.4665146515678426e-6, 3 
176, 686.9495342932782, 686.6141802937694, 686.9495342932782, 0.3353539995088113, 0.00048817850914444365, 0.05, -1.0654694862682662e-5, 3 
177, 686.949534106135, 686.6141832423062, 686.949534106135, 0.33535086382880763, 0.0004881739446335317, 0.05, -5.580470343125646e-7, 3 
178, 686.949534106135, 686.6141904181163, 686.9495359373741, 0.3353436880187246, 0.0004881634987277894, 0.05, 5.460636139235237e-6, 3 
179, 686.9495267556874, 686.6141948128515, 686.9495267556874, 0.3353319428359782, 0.0004881464063591817, 0.05, -2.191962752599581e-5, 3 
180, 686.9495267556874, 686.6141973910716, 686.9495304703026, 0.33532936461585905, 0.0004881426532157283, 0.05, 1.1077304588521352e-5, 3 
181, 686.9495267556874, 686.6142178430948, 686.9533566570382, 0.335308912592609, 0.00048811288097999123, 0.05, 0.011292338832898539, 3 
182, 686.9495244367431, 686.6142277261714, 686.9495244367431, 0.3352967105716971, 0.0004880951200112864, 0.05, -6.91589240619934e-6, 3 
183, 686.9495178177169, 686.6142417843579, 686.9495178177169, 0.3352760333590368, 0.00048806502466743697, 0.05, -1.9741192314998778e-5, 3 
184, 686.9495178177169, 686.6142513725421, 686.9495204059681, 0.3352664451748524, 0.0004880510670418245, 0.05, 7.71970234908882e-6, 3 
185, 686.9495042843356, 686.614258737395, 686.9495042843356, 0.335245546940655, 0.0004880206548658408, 0.05, -4.036767717854476e-5, 3 
186, 686.9495042843356, 686.6142669280972, 686.9495770390322, 0.33523735623839457, 0.0004880087315698644, 0.05, 0.00021697204182455598, 3 
187, 686.9495042843356, 686.6142720992368, 686.9495758826281, 0.33523218509878916, 0.00048800120388468063, 0.05, 0.00021352931827261267, 3 
188, 686.9495042843356, 686.6142840489064, 686.9495548730578, 0.33522023542923307, 0.00048798380861838877, 0.05, 0.0001508837497646391, 3 
189, 686.9495042843356, 686.6142857121615, 686.9495254541154, 0.33521857217408524, 0.00048798138739945276, 0.05, 6.314786724283611e-5, 3 
190, 686.9494840163753, 686.6143021290204, 686.9494840163753, 0.3351818873549064, 0.0004879279992979332, 0.05, -6.046558117963414e-5, 3 
191, 686.9494840163753, 686.6143029359531, 686.9494971462478, 0.33518108042221684, 0.0004879268246370472, 0.05, 3.917084632808761e-5, 3 
192, 686.9494840163753, 686.6143043700655, 686.9495043879183, 0.33517964630982533, 0.0004879247369836973, 0.05, 6.077402961082251e-5, 3 
193, 686.9494840163753, 686.614311201068, 686.9495346415297, 0.33517281530737364, 0.0004879147930174951, 0.05, 0.00015101605866972, 3 
194, 686.9494840163753, 686.6143243428648, 686.9495280901522, 0.33515967351047493, 0.0004878956623576657, 0.05, 0.00013147838987415114, 3 
195, 686.9494840163753, 686.6143383492405, 686.9494996657153, 0.33514566713483873, 0.00048787527312095746, 0.05, 4.6690012317970735e-5, 3 
196, 686.9494840163753, 686.6143454584447, 686.9495546320735, 0.335138557930577, 0.0004878649241732879, 0.05, 0.00021065712428981263, 3 
197, 686.9494840163753, 686.6143485800941, 686.9494855867431, 0.33513543628123443, 0.00048786037995363974, 0.05, 4.685704989504411e-6, 3 
198, 686.9494606815724, 686.6143512282158, 686.9494606815724, 0.33510945335660836, 0.00048782257289215007, 0.05, -6.963282672953307e-5, 3 
199, 686.9494606815724, 686.6143519755148, 686.9495466253163, 0.3351087060576674, 0.0004878214850407378, 0.05, 0.00025639893810255546, 3 
200, 686.9494606815724, 686.6143549448909, 686.9495408831484, 0.33510573668149846, 0.00048781716248669433, 0.05, 0.0002392727627521438, 3 
201, 686.9494606815724, 686.6143745236427, 687.0442995235169, 0.33508615792970886, 0.0004877886614791091, 0.1, 0.22058387670684737, 3 
202, 686.9494606815724, 686.6143820013443, 686.9494855717331, 0.3350786802280936, 0.000487777776105376, 0.05, 7.427436621651333e-5, 3 
203, 686.9494606815724, 686.6143925431718, 686.9495211910927, 0.3350681384006293, 0.0004877624302494322, 0.05, 0.0001805504163647307, 3 
204, 686.9494606815724, 686.6143987651985, 686.9494680855963, 0.3350619163738884, 0.00048775337277563377, 0.05, 2.2096581112476982e-5, 3 
