objval
22.09771633949559 
28.97090206634445 
34.49229429590612 
40.01421096257663 
45.536127629239 
51.05804429590937 
56.579960962578475 
62.10187762923701 
67.62379429590831 
63.78894610735982 
63.77865311967295 
63.77864447662485 
63.77864683540734 
63.77864242247841 
63.778635744650536 
63.77862401538162 
63.77862010100141 
63.77862131936702 
63.778622580944074 
63.778623844271756 
63.778630777825654 
63.778638549422766 
63.77864543000536 
63.77865235474306 
63.7786593259101 
63.77866626347992 
63.77867323375086 
63.77867995576369 
63.778682398924985 
63.77868808339068 
63.77869362571213 
63.77869911008011 
63.7787027834229 
63.77870548447966 
63.778708081734386 
63.77870805555747 
63.77870791597926 
63.77870802636205 
63.77870809320818 
63.77870799229073 
63.77870803745036 
63.778707843285794 
63.778707878931456 
63.77870791231092 
63.77870791159319 
63.77870785126373 
63.77870792100601 
63.7787078854369 
63.77870787265002 
63.7787078665488 
63.7787078744629 
63.77870802452874 
63.778707942085106 
63.77870794771596 
63.7787078533886 
63.77870808116728 
63.77870794358543 
63.77870792728736 
63.77870808402389 
63.778707855259 
63.778707846053905 
63.77870780584162 
63.77870800628078 
63.77870805547256 
63.778708053551824 
63.77870808914747 
63.778708127755976 
63.77870819385117 
63.77870814309644 
63.778708247805135 
63.77870819885212 
63.77870824554161 
63.778708189598895 
63.77870813103216 
63.778708122629304 
63.778708103308794 
63.77870827332643 
63.778708220993806 
63.778708097029636 
63.77870809181744 
63.77870805286396 
63.77870818892678 
63.778708117423385 
63.77870830007572 
63.77870838416237 
63.778708394142775 
63.77870824124878 
63.77870831952039 
63.77870830842362 
63.77870842244324 
63.77870841892921 
63.778708507436434 
63.77870848339633 
63.77870101190554 
63.77869680786234 
63.778696839124514 
63.778696815154774 
63.778696814661174 
63.77869684543314 
63.778696841124635 
63.77869680525083 
63.778696846215425 
63.77869681954731 
63.77869687717403 
63.7786968599304 
63.7786968717432 
63.7786968837099 
63.7786968553949 
63.778696828379424 
63.77869687581804 
63.77869686949203 
63.77869686343 
63.77869685258601 
63.77869684840661 
63.77869686254124 
63.77869683649058 
63.778696874025684 
