objval
23.139001686330936 
50.74858500776658 
23.543570061422386 
23.543609272765416 
23.54365303406427 
23.543677107341672 
23.543684841212993 
23.54376158488442 
23.5437745036642 
23.54379528430002 
23.5438439981506 
23.54387190660211 
23.54387800224002 
23.543907608833294 
23.543912023756622 
23.543933513797715 
23.543959762340904 
23.54396905726762 
23.54426218044023 
23.544632168798195 
23.544858149434035 
23.546852993156836 
23.54760550507341 
23.547775153036472 
23.548772935735222 
23.562314121741615 
