fsobj
0.0 
-575.8780757970796 
696.1789725886699 
720.5090052428544 
720.5418362386353 
720.5448035978458 
720.5427859982409 
720.5408822012089 
720.5408822094062 
720.5408822228355 
720.540882398814 
720.541616246972 
720.540271463561 
720.5394634539291 
720.5386656542827 
720.5379951800269 
720.5373343649545 
720.5367806231321 
720.5362264046579 
720.5356722142295 
720.5352128627073 
720.5348547591375 
720.5345214459153 
720.5342950147093 
720.5338665981609 
720.5330349082918 
720.531648283851 
720.530335325476 
720.5289911411336 
720.5289936309334 
720.5289957325308 
720.5289968720367 
720.5289981151662 
720.5290002890843 
720.5290014119596 
720.5290026694303 
720.5290036867356 
720.5290044220741 
720.5290046099249 
720.5290053488493 
720.5290101079567 
720.5290129762491 
720.529014777226 
720.5290181738673 
720.5290202060053 
720.5290215326033 
720.5290225656613 
720.5290247581936 
720.5290251922214 
720.5290258654784 
720.529027900988 
720.5290306519482 
720.5290376194044 
720.5290382168814 
720.5290407060464 
720.5290410353851 
720.5290418170027 
720.5290429864328 
720.5290440255956 
720.5290452159718 
720.5290486763556 
720.5290511430679 
720.5290536398605 
720.5290538913667 
720.5290565764909 
720.5290584706 
720.5290597620511 
720.5290637923233 
720.5290678951854 
720.5290683729309 
720.5290710414148 
720.5290715040376 
720.5290722116789 
720.5290729093525 
720.5290742584283 
720.5290746967967 
720.529075348785 
720.5290760533937 
720.5290795008067 
720.5290818925452 
720.5290837592942 
720.5290882002713 
720.5290894307248 
720.5290911468094 
720.5290943892018 
720.5291147999304 
720.5291186864063 
720.529124177073 
720.5291251076018 
720.5291288632224 
720.529133890716 
720.5291451364233 
720.5291460952939 
720.5291483090637 
720.5291494130726 
720.5291498373325 
720.5291509144624 
720.5291521615242 
720.5291563381405 
720.5291565847506 
720.5291611978923 
720.5291614588288 
720.5291627424212 
720.5291632390225 
720.5291634620464 
720.529164589712 
720.5291694938082 
720.5291729403646 
720.5291969606402 
720.5292009946779 
720.5292047887477 
720.5292052630451 
720.529205605417 
720.5292076979243 
720.5292110023821 
720.5292122673404 
720.5292127607906 
720.5292161454128 
720.5292226360864 
720.5292244361351 
720.5292283352882 
720.5292286504263 
720.5292340105534 
720.5292346096322 
720.529239639291 
720.5292402410888 
720.5292441493161 
720.5292447534879 
720.5292449760097 
720.5292455788518 
720.5292471535073 
720.5292552035305 
720.5292558119775 
720.5292564796598 
720.5292570893984 
720.529260774806 
720.5292685894046 
720.5292690541675 
720.5292738317883 
720.5292742331636 
720.5292744490245 
720.5292764243984 
720.5292767447269 
720.5293013375349 
720.5293018148179 
720.5293127423143 
720.5293133180343 
720.5293141741921 
720.5293147548185 
720.529320987023 
720.5293214112523 
720.5293215662077 
720.5293236728847 
720.5293242542655 
720.5293494865249 
720.529350079705 
720.5293537848859 
720.5293543807747 
720.5293795334452 
720.5293801410706 
720.5311113385459 
