1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf, -Inf 
3.0101834812857104, -0.6385652103349884, 8.021025595347135, 10.948271909510384, 2.796617519303381, 4.336190623213365, 1.5905011425013693, 8.055218124959094, 5.510162457812838, 6.516485556633607, 6.5909511058920796, -292.32369963797765, 11.442120408176638, 0.9546636028502409, 6.146430867931823, 0.8072130419411088, 3.184394715010092, 3.6470164301733217, -294.939924044521, 3.443101787481259, -191.28499482178094, 4.620620978783205, -222.76339382903095, 3.1363323977594773 
8.853576769359398, 176.69406174144504, 13.738914147700717, 18.626896774691737, 9.372750685831175, 9.656030165362864, 2.557413963195183, 13.500161340068129, 11.957856552996988, 11.59572207791389, 12.607790949074854, 21.569565497762273, 21.179335202398494, 2.781024467592048, 11.605439758745444, 5.499293264736699, 6.362113888799846, 8.125845280133264, 19.54427861977781, 7.832962273461914, 23.428605028550294, 7.483429532063306, 15.885768400577707, 7.233886206430886 
8.853576769359398, 164.98618132121138, 13.738914147700266, 18.622502229630815, 9.372750685831175, 9.656030165362864, 2.5574139631950383, 13.500161340068129, 11.957856552996988, 11.595693359726022, 12.607790949074854, 21.26234495713784, 21.17926140004382, 2.781024467592048, 11.605439758745444, 5.499293264736699, 6.362113888799846, 8.125845280133264, 19.54291198392569, 7.832962273461914, 23.428285721790047, 7.483429532063139, 15.885767679723125, 7.233886206430886 
8.853576769359398, 165.01659556452708, 13.738914147700907, 18.62026340656511, 9.372750685831175, 9.656030165362864, 2.5574139631950934, 13.500161340068129, 11.957856552996988, 11.595664641538153, 12.607790949074854, 21.361627745905206, 21.17918759768914, 2.781024467592048, 11.605439758745444, 5.499293264736699, 6.362113888799846, 8.125845280133264, 19.542915534116947, 7.832962273461914, 23.428014341487543, 7.483429532063167, 15.885942744724863, 7.233886206430886 
8.853576769359398, 165.01351148613347, 13.738914147701475, 18.620044094070263, 9.372750685831175, 9.656030165362864, 2.5574139631950064, 13.500161340068129, 11.957856552996988, 11.595635923350285, 12.607790949074854, 21.358689359698186, 21.17917518725627, 2.781024467592048, 11.605439758745444, 5.499293264736699, 6.362113888799846, 8.125845280133264, 19.54291517411847, 7.832962273461914, 23.427785203695795, 7.483429532063429, 15.885846881909481, 7.233886206430886 
8.853576769359398, 165.01420865237986, 13.738914147701829, 18.619045013545225, 9.372750685831175, 9.656030165362864, 2.557413963195021, 13.500161340068129, 11.957856552996988, 11.59563626744829, 12.607790949074854, 21.35946881412029, 21.179145275684306, 2.781024467592048, 11.605439758745444, 5.499293264736699, 6.362113888799846, 8.125845280133264, 19.542915255497924, 7.832962273461914, 23.427535795465356, 7.483429532063704, 15.885795235743121, 7.233886206430886 
8.853576769359398, 165.01480661101422, 13.738914147702943, 18.618731201148147, 9.372750685831175, 9.656030165362864, 2.55741396319505, 13.500161340068129, 11.957856552996988, 11.595621105191409, 12.607790949074854, 21.359497721477194, 21.179115364112644, 2.781024467592048, 11.605439758745444, 5.499293264736699, 6.362113888799846, 8.125845280133264, 19.542915325298136, 7.832962273461914, 23.427286386797665, 7.483429532064111, 15.885729366386919, 7.233886206430886 
8.853576769359398, 165.01480658041535, 13.738914147702943, 18.61873114313939, 9.372750685831175, 9.656030165362864, 2.55741396319505, 13.500161340068129, 11.957856552996988, 11.595621105191409, 12.607790949074854, 21.35949771999794, 21.179115364112644, 2.781024467592048, 11.605439758745444, 5.499293264736699, 6.362113888799846, 8.125845280133264, 19.542915325294565, 7.832962273461914, 23.42728638679753, 7.483429532064111, 15.885729369664263, 7.233886206430886 
8.853576769359398, 165.01480653025303, 13.738914147702943, 18.618731048042587, 9.372750685831175, 9.656030165362864, 2.55741396319505, 13.500161340068129, 11.957856552996988, 11.595621105191409, 12.607790949074854, 21.359497717572925, 21.179115364112644, 2.781024467592048, 11.605439758745444, 5.499293264736699, 6.362113888799846, 8.125845280133264, 19.54291532528871, 7.832962273461914, 23.427286386797306, 7.483429532064111, 15.885729375036982, 7.233886206430886 
