itnum,ssobja,fsobj,ssobjx,abscrit,concrit,delta,delcrit,numcuts
54, 720.5371057517332, 720.5290407060464, 720.5624709915567, 0.008065045686748817, 1.1193102509736083e-5, 25.0, 0.7586938264623361, 7 
55, 720.5371057517332, 720.5290410353851, 720.5622619164445, 0.008064716348030743, 1.1192645435817965e-5, 25.0, 0.7572320314092426, 7 
56, 720.5371057517332, 720.5290418170027, 720.5625483389178, 0.008063934730444089, 1.1191560665054024e-5, 25.0, 0.759314669528944, 7 
57, 720.5371057517332, 720.5290429864328, 720.5622171390555, 0.00806276530033756, 1.1189937667296944e-5, 25.0, 0.7569297204317491, 7 
58, 720.5371057517332, 720.5290440255956, 720.5624545682971, 0.008061726137611913, 1.1188495461590462e-5, 25.0, 0.7586835185186295, 7 
59, 720.5371057517332, 720.5290452159718, 720.56240476613, 0.008060535761387655, 1.1186843393688954e-5, 25.0, 0.7583469046463384, 7 
60, 720.5371057517332, 720.5290486763556, 720.5625653756241, 0.008057075377564615, 1.1182040887620334e-5, 25.0, 0.7595316991043969, 7 
61, 720.5371057517332, 720.5290511430679, 720.5626235050103, 0.008054608665247542, 1.1178617452106212e-5, 25.0, 0.7600263120791455, 7 
62, 720.5371057517332, 720.5290536398605, 720.5625307621514, 0.008052111872643763, 1.1175152269558572e-5, 25.0, 0.7594175512834875, 7 
63, 720.5371057517332, 720.5290538913667, 720.5622286438811, 0.008051860366435903, 1.1174803215768208e-5, 25.0, 0.7572837687259639, 7 
64, 720.5371057517332, 720.5290565764909, 720.5622385519086, 0.008049175242263118, 1.117107665657875e-5, 25.0, 0.7573619765673322, 7 
65, 720.5371057517332, 720.5290584706, 720.5625571012417, 0.00804728113314468, 1.116844791046239e-5, 25.0, 0.75972987354358, 7 
66, 720.5371057517332, 720.5290597620511, 720.56210344375, 0.008045989682045729, 1.1166655565434436e-5, 25.0, 0.7564748752469975, 7 
67, 720.5371057517332, 720.5290637923233, 720.5624778518143, 0.00804195940986574, 1.1161062137770798e-5, 25.0, 0.7592325050594076, 7 
68, 720.5371057517332, 720.5290678951854, 720.5625836815751, 0.008037856547730371, 1.1155367965877892e-5, 25.0, 0.7600839482057439, 7 
69, 720.5371057517332, 720.5290683729309, 720.5622822979061, 0.008037378802328021, 1.1154704925212067e-5, 25.0, 0.75800086814354, 7 
70, 720.5371057517332, 720.5290710414148, 720.5622769231455, 0.008034710318383986, 1.115100146022361e-5, 25.0, 0.7579726056643067, 7 
71, 720.5371057517332, 720.5290715040376, 720.5625385955659, 0.00803424769560479, 1.1150359407544431e-5, 25.0, 0.7599253785293839, 7 
72, 720.5371057517332, 720.5290722116789, 720.5625445431772, 0.008033540054270816, 1.1149377304987429e-5, 25.0, 0.7599785386055398, 7 
73, 720.5371057517332, 720.5290729093525, 720.5621300075774, 0.008032842380657712, 1.1148409036167497e-5, 25.0, 0.7569850042439121, 7 
74, 720.5371057517332, 720.5290742584283, 720.5623029610686, 0.008031493304883952, 1.1146536716528451e-5, 25.0, 0.7582657250994045, 7 
75, 720.5371057517332, 720.5290746967967, 720.5625034636914, 0.008031054936509463, 1.1145928325411616e-5, 25.0, 0.7597462064192086, 7 
76, 720.5371057517332, 720.529075348785, 720.5624460406987, 0.008030402948179471, 1.1145023461075294e-5, 25.0, 0.7593427751657083, 7 
77, 720.5371057517332, 720.529076053394, 720.5625200636188, 0.00802969833921452, 1.1144045567002488e-5, 25.0, 0.7598902228922089, 7 
78, 720.5371057517332, 720.5290795008067, 720.5623640702662, 0.00802625092649123, 1.113926106292106e-5, 25.0, 0.7587811119513451, 7 
79, 720.5371057517332, 720.5290818925452, 720.5625042545913, 0.008023859188028837, 1.1135941680139381e-5, 25.0, 0.7598710508327143, 7 
80, 720.5371057517332, 720.5290837592942, 720.5625462824189, 0.008021992439012138, 1.1133350905838104e-5, 25.0, 0.7602269369224642, 7 
81, 720.5371057517332, 720.5290882002713, 720.5625501711122, 0.008017551461875883, 1.1127187479831581e-5, 25.0, 0.7602972030984915, 7 
82, 720.5371057517332, 720.5290894307248, 720.5625233319972, 0.00801632100842653, 1.1125479790609846e-5, 25.0, 0.7602057738662897, 7 
83, 720.5371057517332, 720.5290911468094, 720.5625958331857, 0.008014604923801016, 1.112309811642289e-5, 25.0, 0.7607525578478351, 7 
84, 720.5371057517332, 720.5290943892018, 720.5621689458719, 0.008011362531419763, 1.1118598150556635e-5, 25.0, 0.7577044051686006, 7 
85, 720.5371057517332, 720.5291147999304, 720.5623126002799, 0.007990951802753443, 1.1090271047755977e-5, 25.0, 0.7588261875858476, 7 
86, 720.5371057517332, 720.5291186864063, 720.5622287133707, 0.007987065326915399, 1.1084877188359953e-5, 25.0, 0.7586829508075368, 7 
87, 720.5371057517332, 720.529124177073, 720.5623100032753, 0.007981574660220758, 1.1077256946944472e-5, 25.0, 0.7593628046047056, 7 
88, 720.5371057517332, 720.5291251076018, 720.562574682311, 0.007980644131407644, 1.1075965509202145e-5, 25.0, 0.7613915042672089, 7 
89, 720.5371057517332, 720.5291288632224, 720.5621099012408, 0.00797688851082512, 1.107075325774064e-5, 25.0, 0.7580508068488832, 7 
90, 720.5371057517332, 720.529133890716, 720.5624661757289, 0.00797186101715397, 1.1063775832662851e-5, 25.0, 0.7607219062625127, 7 
91, 720.5371057517332, 720.5291451364233, 720.562414996661, 0.0079606153099121, 1.1048168437634756e-5, 25.0, 0.7604688646350887, 7 
92, 720.5371057517332, 720.5291460952939, 720.5623239534505, 0.007959656439311402, 1.1046837665641137e-5, 25.0, 0.7600693424544092, 7 
93, 720.5371057517332, 720.5291483090637, 720.5622340820171, 0.007957442669521697, 1.1043765277318546e-5, 25.0, 0.7594396848065016, 7 
94, 720.5371057517332, 720.5291494130726, 720.562060471793, 0.007956338660619622, 1.1042233074614115e-5, 25.0, 0.7582218217990593, 7 
95, 720.5371057517332, 720.5291498373325, 720.5623826268895, 0.007955914400668007, 1.1041644263922442e-5, 25.0, 0.7605907517552268, 7 
96, 720.5371057517332, 720.5291509144624, 720.5623541573971, 0.007954837270744974, 1.1040149365305237e-5, 25.0, 0.760395199743899, 7 
97, 720.5371057517332, 720.5291521615242, 720.5622098295008, 0.007953590209012873, 1.1038418626218871e-5, 25.0, 0.7593739135890168, 7 
98, 720.5371057517332, 720.5291563381405, 720.5623747190555, 0.007949413592655219, 1.1032622094264705e-5, 25.0, 0.7605966886330635, 7 
99, 720.5371057517332, 720.5291565847506, 720.5618573433258, 0.007949166982598399, 1.1032279835615079e-5, 25.0, 0.756906137186999, 7 
100, 720.5371057517332, 720.5291611978923, 720.5623238746532, 0.007944553840843582, 1.1025877470326753e-5, 25.0, 0.7603311249737293, 7 
101, 720.5371057517332, 720.5291614588288, 720.5623448861118, 0.00794429290442622, 1.1025515328786393e-5, 25.0, 0.7605885800164869, 7 
102, 720.5371057517332, 720.5291627424212, 720.5624189823191, 0.007943009311929927, 1.1023733890348253e-5, 25.0, 0.7611279449940216, 7 
103, 720.5371057517332, 720.5291632390225, 720.5624159699483, 0.007942512710656047, 1.1023044680493666e-5, 25.0, 0.7611356858046096, 7 
104, 720.5371057517332, 720.5291634620464, 720.5620594956029, 0.007942289686752702, 1.1022735155971521e-5, 25.0, 0.7585587658851979, 7 
105, 720.5371057517332, 720.529164589712, 720.5621181892503, 0.007941162021211312, 1.1021170121315584e-5, 25.0, 0.7589939156980193, 7 
106, 720.5371057517332, 720.5291694938082, 720.5621658126196, 0.007936257924939127, 1.1014363953759415e-5, 25.0, 0.7593676416362211, 7 
107, 720.5371057517332, 720.5291729403646, 720.5620368510772, 0.007932811368618786, 1.1009580638239884e-5, 25.0, 0.7585367775131245, 7 
108, 720.5371057517332, 720.5291969606402, 720.5624902056418, 0.007908791092972933, 1.0976244012750223e-5, 25.0, 0.7619008829565318, 7 
109, 720.5371057517332, 720.5292009946779, 720.5625659494103, 0.007904757055257505, 1.0970645359074755e-5, 25.0, 0.76298978600294, 7 
110, 720.5371057517332, 720.5292047887477, 720.5623412324801, 0.007900962985445403, 1.0965379745712424e-5, 25.0, 0.7614755458729099, 7 
111, 720.5371057517332, 720.529205263045, 720.562552013178, 0.007900488688164842, 1.0964721490534758e-5, 25.0, 0.763069844739964, 7 
112, 720.5371057517332, 720.529205605417, 720.5625226558158, 0.007900146316160317, 1.0964246328323414e-5, 25.0, 0.7628719384279026, 7 
113, 720.5371057517332, 720.5292076979243, 720.5625502305397, 0.007898053808844452, 1.0961342234558969e-5, 25.0, 0.7630758671481463, 7 
114, 720.5371057517332, 720.5292110023821, 720.562248519099, 0.007894749351066821, 1.0956756131010308e-5, 25.0, 0.7609607266356325, 7 
115, 720.5371057517332, 720.5292122673404, 720.5625534902199, 0.007893484392752725, 1.0955000554088594e-5, 25.0, 0.7632225445864202, 7 
116, 720.5371057517332, 720.5292127607906, 720.5620548431613, 0.007892990942536926, 1.0954315717441239e-5, 25.0, 0.7596569613851532, 7 
117, 720.5371057517332, 720.5292161454128, 720.5622955153303, 0.007889606320418352, 1.0949618357525204e-5, 25.0, 0.7614167523684012, 7 
118, 720.5371057517332, 720.5292226360864, 720.5623998923618, 0.007883115646791339, 1.094061025291102e-5, 25.0, 0.7622448601490559, 7 
119, 720.5371057517332, 720.5292244361351, 720.5621250055615, 0.007881315598069705, 1.0938112048852875e-5, 25.0, 0.7604088748441341, 7 
120, 720.5371057517332, 720.5292283352882, 720.5623413113619, 0.007877416445012386, 1.0932700595332726e-5, 25.0, 0.7620151170576777, 7 
121, 720.5371057517332, 720.5292286504263, 720.5625085282849, 0.007877101306917211, 1.0932263229799904e-5, 25.0, 0.7633001550765124, 7 
122, 720.5371057517332, 720.5292340105534, 720.5622081323638, 0.007871741179769742, 1.0924824158161981e-5, 25.0, 0.761151451743656, 7 
123, 720.5371057517332, 720.5292346096322, 720.562553633841, 0.007871142100952966, 1.0923992724482864e-5, 25.0, 0.7637505926105383, 7 
124, 720.5371057517332, 720.529239639291, 720.5625624645475, 0.007866112442229678, 1.091701229462972e-5, 25.0, 0.7638269190334493, 7 
125, 720.5371057517332, 720.5292402410888, 720.5620082970266, 0.007865510644364804, 1.0916177087309972e-5, 25.0, 0.7599501150864049, 7 
126, 720.5371057517332, 720.5292441493161, 720.5620168116957, 0.007861602417051472, 1.091075304005115e-5, 25.0, 0.7600264281852981, 7 
127, 720.5371057517332, 720.5292447534879, 720.5622699282451, 0.00786099824529174, 1.090991453811293e-5, 25.0, 0.7619555768795657, 7 
128, 720.5371057517332, 720.5292449760097, 720.5622785287641, 0.00786077572342947, 1.0909605710350288e-5, 25.0, 0.7620314888088756, 7 
129, 720.5371057517332, 720.5292455788518, 720.5616316548499, 0.00786017288135099, 1.0908769053814954e-5, 25.0, 0.7572836709202174, 7 
130, 720.5371057517332, 720.5292471535073, 720.561640456523, 0.007858598225880087, 1.0906583662586197e-5, 25.0, 0.7573637092609492, 7 
131, 720.5371057517332, 720.5292552035305, 720.5617774131489, 0.007850548202668506, 1.0895411409072366e-5, 25.0, 0.7584219004610967, 7 
132, 720.5371057517332, 720.5292558119775, 720.5620486700049, 0.00784993975571524, 1.0894566973791507e-5, 25.0, 0.7606063303838059, 7 
133, 720.5371057517332, 720.5292564796598, 720.5620575005087, 0.007849272073372049, 1.0893640328462819e-5, 25.0, 0.7606848859528937, 7 
134, 720.5371057517332, 720.5292570893984, 720.5622039109097, 0.00784866233482262, 1.0892794100635602e-5, 25.0, 0.7617637596688158, 7 
135, 720.5371057517332, 720.529260774806, 720.5622127342258, 0.007844976927231073, 1.0887679294524818e-5, 25.0, 0.7618416373855323, 7 
136, 720.5371057517332, 720.5292685894046, 720.5619430012719, 0.007837162328542036, 1.087683377577685e-5, 25.0, 0.7599619777615055, 7 
137, 720.5371057517332, 720.5292690541675, 720.5621330770286, 0.007836697565721806, 1.0876188753034067e-5, 25.0, 0.7615309724479206, 7 
138, 720.5371057517332, 720.5292738317883, 720.5621188586304, 0.007831919944919719, 1.0869558114911548e-5, 25.0, 0.7614385300004871, 7 
139, 720.5371057517332, 720.5292742331636, 720.5616872600312, 0.007831518569560103, 1.0869001064682751e-5, 25.0, 0.7583742157094707, 7 
140, 720.5371057517332, 720.5292744490245, 720.5619801552206, 0.007831302708723342, 1.0868701481448192e-5, 25.0, 0.760547382459407, 7 
141, 720.5371057517332, 720.5292764243984, 720.5616957189721, 0.007829327334775371, 1.0865959951647434e-5, 25.0, 0.7584516955318577, 7 
142, 720.5371057517332, 720.529276744727, 720.562566191396, 0.007829007006193933, 1.0865515382479681e-5, 25.0, 0.7648127903137625, 7 
143, 720.5371057517332, 720.5293013375349, 720.5622671521135, 0.007804414198290033, 1.0831384166047408e-5, 25.0, 0.7626883781447826, 7 
144, 720.5371057517332, 720.5293018148179, 720.5621184332607, 0.007803936915252052, 1.0830721767075626e-5, 25.0, 0.7621844925061863, 7 
145, 720.5371057517332, 720.5293127423143, 720.5621247978963, 0.007793009418833208, 1.0815556002076691e-5, 25.0, 0.7622416898295004, 7 
146, 720.5371057517332, 720.5293133180343, 720.5621202071687, 0.0077924336989099174, 1.0814756987121466e-5, 25.0, 0.7624623075977305, 7 
147, 720.5371057517332, 720.5293141741921, 720.5621110128918, 0.007791577541070183, 1.0813568765400613e-5, 25.0, 0.76240910195074, 7 
148, 720.5371057517332, 720.5293147548185, 720.561710844933, 0.00779099691465035, 1.081276294094661e-5, 25.0, 0.7594944962299011, 7 
149, 720.5371057517332, 720.529320987023, 720.5617097087536, 0.007784764710208947, 1.080411355371637e-5, 25.0, 0.7594996737388015, 7 
150, 720.5371057517332, 720.5293214112523, 720.5617118546728, 0.0077843404808390915, 1.08035247854677e-5, 25.0, 0.7596617395269393, 7 
151, 720.5371057517332, 720.5293215662077, 720.5619826357777, 0.007784185525451903, 1.0803309730079225e-5, 25.0, 0.7616641546623854, 7 
152, 720.5371057517332, 720.5293236728847, 720.5617027080555, 0.007782078848435958, 1.080038597084583e-5, 25.0, 0.7596074394777143, 7 
153, 720.5371057517332, 720.5293242542655, 720.5625761122593, 0.007781497467703957, 1.0799579099516984e-5, 25.0, 0.7659696830847952, 7 
154, 720.5371057517332, 720.5293494865249, 720.5625672428985, 0.007756265208286095, 1.0764560418013366e-5, 25.0, 0.7659206387787499, 7 
155, 720.5371057517332, 720.529350079705, 720.5617478505219, 0.007755672028224581, 1.0763737170942842e-5, 25.0, 0.7605970077667163, 7 
156, 720.5371057517332, 720.5293537848859, 720.561738696979, 0.007751966847308722, 1.0758594922353171e-5, 25.0, 0.7605432785641252, 7 
157, 720.5371057517332, 720.5293543807747, 720.5625865609584, 0.007751370958430925, 1.0757767915842277e-5, 25.0, 0.7667373045493178, 7 
158, 720.5371057517332, 720.5293795334452, 720.5625776275601, 0.007726218287984921, 1.0722859692177987e-5, 25.0, 0.7666883346720308, 7 
159, 720.5371057517332, 720.5293801410706, 720.5617587357486, 0.007725610662532745, 1.0722016397020353e-5, 25.0, 0.7613833011784528, 7 
160, 720.5371057517332, 720.5311113385459, 720.5617494180958, 0.005994413187295322, 8.319367787506994e-6, 25.0, 0.761328906646302, 7 
