fsobj
0.0 
-845.9457365101316 
1206.1823979893086 
1098.8476287453745 
1145.100838115486 
1150.1313269353177 
1150.1120991160205 
1150.0918037224399 
1150.0750705288206 
1150.0643151504503 
1150.0643211721144 
1150.0682406033857 
