conidx,dualval
1,-0.07706361631444993
2,-0.0770626323207598
3,-0.07709453464929238
4,-0.07705983359613296
5,-0.0770571353084816
6,-0.07705336869289556
7,-0.07699667264509705
8,-0.07702103481193619
9,-0.07705754172714718
10,-0.07705042556112619
11,-0.07706057697368775
12,-0.0770448466902667
13,-0.07703135079806599
14,-0.0655280984279879
15,-0.0771573170005758
16,-0.07713764242693674
17,-0.07716884734705498
18,-0.07718338163869465
19,-0.07710096909237932
20,-0.07706907923624245
21,-0.07719687776664583
22,-0.0771858600294656
23,-0.0770515398153672
24,-0.07713353234177692
25,-0.07689804553938538
26,-0.07689695493999261
27,-0.07693237249983301
28,-0.07689387725959636
29,-0.07689083863930972
30,-0.07688665101947073
31,-0.07688736716622246
32,-0.07688736716622246
33,-0.07689135695438999
34,-0.07688337737805494
35,-0.07688602274509576
36,-0.07686686584923756
37,-0.07686513229697921
38,-0.07690301560168365
39,-0.07755828329760625
40,-0.07692688651927145
41,-0.07695582571068815
42,-0.07695364121172613
43,-0.07688311827615384
44,-0.07684505893431229
45,-0.07695161274840409
46,-0.07695326871045792
47,-0.07682412629629952
48,-0.07694157850641133
49,-0.0688098738958841
50,-0.07199863267860304
51,-1.734723475976807e-17
52,-0.09398547446758565
53,-0.07716917016129997
54,-0.08249023190753031
55,-0.09890697384185802
56,-0.09890697384185802
57,-0.111990447271162
58,-0.0858235004125541
59,-0.08787436351626093
60,-0.07654672697937437
61,-0.08648513624842304
62,-0.07839337799238372
63,-0.06294197582126691
64,-0.06507485070884202
65,-0.056487516703892945
66,-0.07653137520067224
67,-0.07036502447903543
68,-0.07496517558355151
69,-0.07110285211288109
70,-0.06535809599836553
71,-0.0774952586910353
72,-0.039096844372149386
73,-0.07746992446160597
74,-0.07706361631444993
75,-0.07853337215640145
76,-0.07880284420530373
77,-0.07850973193657411
78,-0.07848694008609239
79,-0.07845512430128646
80,-0.07797622508396604
81,-0.07818200702264647
82,-0.0784903730164005
83,-0.07843026430565093
84,-0.07851601108552689
85,-0.0783831407936623
86,-0.07826914391975401
87,-0.07878670531324494
88,-0.079333153107928
89,-0.07916696625218225
90,-0.07943054744348975
91,-0.07955331545221027
92,-0.07885719455030873
93,-0.07858782785302743
94,-0.07966731431745076
95,-0.07957424988144297
96,-0.07843967616952273
97,-0.07913224925439119
98,-0.07714314331608557
99,-0.07713393125958638
100,-0.0774330957048259
101,-0.0771079347608856
102,-0.07708226819445817
103,-0.07704689627805142
104,-0.07705294541431738
105,-0.07705294541431738
106,-0.07708664628950854
107,-0.07701924453912624
108,-0.07704158938069071
109,-0.0768797752368661
110,-0.07686513229697921
111,-0.07718512435421984
112,-0.07755828329760625
113,-0.07738675681703455
114,-0.07763119988947906
115,-0.07761274790060475
116,-0.07701705596157103
117,-0.07669557695682014
118,-0.07759561391093577
119,-0.07760960146319554
120,-0.07651876350420717
121,-0.06588359292337355
122,-0.07667055597051535
123,-0.06687403539936183
124,-0.0332673649720701
125,-0.09245268765853773
126,-0.08197876968246424
127,-0.08535301791255288
128,-0.0956043196728673
129,-0.0956043196728673
130,-0.10373430723207622
131,-0.07435246522577213
132,-0.08893556181371562
133,-0.0901015380073526
134,-0.08793349549990194
135,-0.08334833042533346
136,-0.07179068616346995
137,-0.07549960061784428
138,-0.07449311260595018
139,-0.07404595850263558
140,-0.07834822415119372
141,-0.08082528809323668
142,-0.07332164335293267
143,-0.07378210525585287
144,-0.08218767326136034
145,-0.0571963928372803
146,-0.0819736805208397
147,-8.124283011999736
148,-9.56229670232338
149,-9.42533273962253
150,-9.574312264604766
151,-8.14793355347521
152,-9.60206756669709
153,-8.36857441310225
154,-9.740884282259927
155,-8.14645044706349
156,-9.614703101732486
157,-9.571120775444893
158,-9.638654465017238
159,-9.696595404159554
160,-9.433535618618611
161,-9.155793805789347
162,-7.854146299859663
163,-9.106291402117069
164,-9.043892377669993
165,-9.397708209893455
166,-9.534618625758757
167,-8.985950426397707
168,-9.03325208159376
169,-9.609919354484674
170,-9.257906763383152
171,-8.72848527657687
172,-10.27358743386387
173,-10.121531782503675
174,-10.286800616800349
175,-10.299846105789424
176,-10.31782451156148
177,-10.314749930441554
178,-10.314749930441554
179,-10.297620861094787
180,-10.331878999788325
181,-10.320521836553572
182,-10.402766753789116
183,-8.848592557518366
184,-10.247567632802959
185,-10.057902961414358
186,-10.145084346581863
187,-10.020841806425464
188,-10.030220358027503
189,-8.78295797107843
190,-10.496388806467822
191,-10.038929013086534
192,-10.031819590815129
193,-10.58625738922935
194,-8.569624407256292
195,-6.551123030492056
196,-6.852155810412878
197,-8.881784197001252e-16
198,-8.905103431666955
199,-7.362502007609713
200,-7.876936518882178
201,-9.394387639515728
202,-9.394387639515728
203,-10.58625738922935
204,-8.20251788980211
205,-8.386856727968057
206,-7.3704786437507135
207,-7.098161967252449
208,-7.441491544004653
209,-5.475988787376995
210,-6.11347854748464
211,-5.736980897328788
212,-5.550622464018276
213,-6.7913203254178
214,-7.380747958403154
215,-5.5346812389584965
216,-5.614197867682082
217,-7.704933156545099
218,-3.401448375431755
219,-7.813698773796736
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
