conidx,dualval
1,-0.07337915410741407
2,-0.07336117464775116
3,-0.07394381234567177
4,-0.07330992161465669
5,-0.07326084615397044
6,-0.07319208410137196
7,-0.07185498447811701
8,-0.07242807507769836
9,-0.07326795062692577
10,-0.07313836262569941
11,-0.07314022654529292
12,-0.07330976704628978
13,-0.07346438942633757
14,-0.061875578454383094
15,-0.07509070414788954
16,-0.07231124183469692
17,-0.06713726710878351
18,-0.07344444615781767
19,-0.0727064784838163
20,-0.07305016252652889
21,-0.07930111241763514
22,-2.6834003769016235e-17
23,-0.07323918875002078
24,-0.07465621213480983
25,-0.07523055673786119
26,-0.07522567241840529
27,-0.07538429223587202
28,-0.07521188882899717
29,-0.07519828017279988
30,-0.07517952564827943
31,-0.07518273295752227
32,-0.07518273295752227
33,-0.07520060148019055
34,-0.07516486443485403
35,-0.0750630093966885
36,-0.07520461897654651
37,-0.0751734814767121
38,-0.07484937915747523
39,-0.07716993824979335
40,-0.07454927953572327
41,-0.07426542647118332
42,-0.07430115886392166
43,-0.0748763888867303
44,-0.07516083180064928
45,-0.0743343389428928
46,-0.0743072519597931
47,-0.0753172754033048
48,-0.0747770105089996
49,-0.06853387106735577
50,-0.07170931695442533
51,-9.324138683375338e-18
52,-0.09359972451416221
53,-0.07686280965420829
54,-0.08216412965955987
55,-0.09850571916731349
56,-0.09850571916731349
57,-0.11152572755520662
58,-0.08548571077942038
59,-0.08745969972247557
60,-0.07631305793630898
61,-0.08621489888564474
62,-0.07783877101815584
63,-0.06258396151249848
64,-0.06432365688589729
65,-0.05468667209891968
66,-0.07708905641808211
67,-0.06993378358067831
68,-0.07481215461961832
69,-0.0712475756880923
70,-0.06473808757211695
71,-0.0774952586910353
72,-0.03887446130377113
73,-0.07764858589423713
74,-0.07337915410741407
75,-0.07723846052600622
76,-0.0772573970957352
77,-0.07723679926030914
78,-0.07723519761194649
79,-0.077232961825972
80,-0.07719930821158456
81,-0.07721376909554883
82,-0.07723543885375403
83,-0.07723121484314861
84,-0.0772372405140216
85,-0.07722790333950925
86,-0.07721989245392603
87,-0.07725626296974304
88,-0.07729466341539004
89,-0.07728298499087555
90,-0.07730150759323365
91,-0.07731013485148583
92,-0.07726121644955003
93,-0.07724228728318003
94,-0.07731814587700571
95,-0.07731160597355774
96,-0.07723187624167654
97,-0.0772805453283869
98,-0.0771407651788222
99,-0.07714011782132833
100,-0.07716114096046577
101,-0.07713829097319191
102,-0.07713648731033766
103,-0.0771340016248493
104,-0.077134426714914
105,-0.077134426714914
106,-0.0771367949715684
107,-0.07713205845825959
108,-0.07713362869403025
109,-0.07712225755245856
110,-0.07712122855129375
111,-0.07714371530615144
112,-0.07716993824979335
113,-0.0771578845946074
114,-0.07717506230674848
115,-0.07717376563284342
116,-0.07713190466067037
117,-0.0771093134137686
118,-0.077172561578503
119,-0.07717354452370931
120,-0.07709688822797264
121,-0.06559098206578251
122,-0.07710755511767159
123,-0.06566058328448217
124,-0.07405748904903688
125,-0.07821661054067236
126,-0.07748057844050649
127,-0.07771769649097685
128,-0.07843808471449687
129,-0.07843808471449687
130,-0.07900940213661117
131,-0.06618611388570032
132,-0.07796945207255893
133,-0.07805138854642726
134,-0.07789903401361031
135,-0.07757682138151303
136,-0.0767646327431771
137,-0.07702526874409144
138,-0.07695453995980282
139,-0.07692311716515118
140,-0.07722544964741937
141,-0.07739951999813932
142,-0.0768722174729791
143,-0.07690457544467862
144,-0.0774952586910353
145,-0.0757390501109806
146,-0.07748022081059883
147,-8.341641118107043
148,-9.835601886072567
149,-9.12742072348912
150,-9.897222558484039
151,-8.4641000073959
152,-10.041576436423684
153,-8.673566573402166
154,-10.12907757322193
155,-8.455449498190818
156,-10.10701626752482
157,-10.234015988895255
158,-10.204593799303007
159,-10.296965853372384
160,-10.380492610816361
161,-7.734794417389693
162,-8.998232
163,1.058625738922939
164,-1.2412031323156651
165,-10.5141527091703
166,-10.451452987379824
167,-3.376758512751506
168,-2.220446049250313e-15
169,-10.416968140395067
170,-8.262381244704066
171,-8.899232835290972
172,-10.471914335106169
173,-10.402817427848909
174,-10.477918650419463
175,-10.483846762493826
176,-10.492016483416089
177,-10.490619336749075
178,-10.490619336749075
179,-10.482835570046099
180,-10.49840310345205
181,-10.5007920410625
182,-10.523065970048386
183,-8.948713703036189
184,-10.486878620550138
185,-10.43620610366789
186,-10.46733357744944
187,-10.449067619136326
188,-10.445812934101887
189,-8.940202144089184
190,-10.56203216831122
191,-10.442790726569918
192,-10.445257944457293
193,-8.998232
194,-8.859938032782196
195,-2.57490535748202
196,-2.693356837595585
197,0.0
198,-3.502333021849163
199,-2.8930198055411807
200,-3.09481516595083
201,-3.6935817652612135
202,-3.6935817652612135
203,-4.16480170816706
204,-3.222361822355361
205,-3.297649920852022
206,-2.8907724985115877
207,-2.783282599281407
208,-2.9340623810244
209,-2.1788236039934414
210,-2.4233084560284475
211,-2.2929025804962926
212,-2.228957264166989
213,-2.670333660823355
214,-2.885138186731961
215,-2.2153833560742133
216,-2.2458533402401217
217,-3.003280675981688
218,-1.3533913775060493
219,-3.0349910583489335
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,-0.03718697231826039
239,0.0
240,0.0
