PR_{101},PR_{102},PR_{103},PR_{104},PR_{105},PR_{106},PR_{107},PR_{108},PR_{109},PR_{110},PR_{111},PR_{112},PR_{113},PR_{114},PR_{115},PR_{116},PR_{117},PR_{118},PR_{119},PR_{120},PR_{121},PR_{122},PR_{123},PR_{124}
1.2542900845016267, 1.2542900845016267, 1.2542900845016267, 1.2542900845016267, 1.2542900845016267, 1.2542900845016267, 1.2542900845016267, 1.2542900845016267, 1.2542900845016267, 1.2542900858370807, 1.2542900831661674, 1.2542900845016267, 1.2542900845016267, 1.2542900831661674, 1.2542900845016267, 1.2542900845016267, 1.2542900845016267, 1.2542900845016267, 1.2542900845016267, 1.2542900845016267, 1.2542900845016267, 1.2542900858370807, 1.2542900858370807, 1.2542900845016267 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2542900853649366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2542900853649366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2542900853649366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2542900853649366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2542900853649366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2542900853649366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2542900853649366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2542900853649366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
1.2542900840819105, 1.2542900840819105, 1.2542900827988852, 1.2542900840819105, 1.2542900840819105, 0.0, 1.2542900853649366, 1.2542900853649366, 1.2542900853649366, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2542900840819105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2542900827988852 
1.2542900842043387, 1.2542900842043387, 1.2542900830968038, 1.2542900842043387, 1.2542900842043387, 0.0, 1.2542900853118741, 1.2542900853118741, 1.2542900853118741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2542900830968038 
1.2542900840819105, 1.2542900840819105, 1.2542900827988852, 1.2542900840819105, 1.2542900840819105, 0.0, 1.2542900853649366, 1.2542900853649366, 1.2542900853649366, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2542900840819105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
1.2542900842043387, 1.2542900842043387, 0.0, 1.2542900842043387, 1.2542900842043387, 0.0, 1.2542900853118741, 1.2542900853118741, 1.2542900853118741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2542900853118741, 0.0, 0.0, 1.2542900830968038 
