itnum,ssobja,fsobj,ssobjx,abscrit,concrit,delta,delcrit,numcuts
18, 678.2285205413666, 678.1941358498368, 678.2286254826871, 0.03438469152979451, 5.069779652195007e-5, 0.05, 0.029009572547736756, 2 
19, 678.2285205413666, 678.1941395808254, 678.2286246659484, 0.03438096054117068, 5.069229544302043e-5, 0.05, 0.0287903856593864, 2 
20, 678.2285205413666, 678.1941395816029, 678.228624772764, 0.0343809597636664, 5.069229429664534e-5, 0.05, 0.02881921106061187, 2 
21, 678.2285205413666, 678.1941395811951, 678.2286237736456, 0.034380960171461084, 5.069229489790977e-5, 0.05, 0.02855095956323828, 2 
22, 678.2285205413666, 678.1941395811951, 678.2286242041079, 0.034380960171461084, 5.069229489790977e-5, 0.05, 0.028666666333810393, 2 
23, 678.2285205413666, 678.1941452631291, 678.2286251101891, 0.034375278237462226, 5.0683917287964494e-5, 0.05, 0.028910037180576727, 2 
24, 678.2285205413666, 678.194145263129, 678.2286230868215, 0.03437527823757591, 5.068391728813212e-5, 0.05, 0.028366576148958045, 2 
25, 678.2285205413666, 678.194145263129, 678.2286244813181, 0.03437527823757591, 5.068391728813212e-5, 0.05, 0.028741349630874574, 2 
26, 678.2285205413666, 678.1941480170591, 678.2286246136492, 0.03437252430751414, 5.067985681297019e-5, 0.05, 0.028776895000497335, 2 
27, 678.2285205413666, 678.1941516071803, 678.2286248867929, 0.034368934186318256, 5.0674563433103155e-5, 0.05, 0.02885027959255676, 2 
28, 678.2285205413666, 678.1941576781516, 678.2286242703689, 0.03436286321505122, 5.0665612215212476e-5, 0.05, 0.028684742925597115, 2 
29, 678.2285205413666, 678.1941586203453, 678.2286248580374, 0.034361921021286435, 5.0664223017123264e-5, 0.05, 0.028842919181144892, 2 
30, 678.2285205413666, 678.1941661779852, 678.2286249621908, 0.03435436338145337, 5.065307981154555e-5, 0.05, 0.02887094076359653, 2 
31, 678.2285205413666, 678.1941661779852, 678.2286236456044, 0.03435436338145337, 5.065307981154555e-5, 0.05, 0.02851753140052756, 2 
32, 678.2285205413666, 678.1941661779852, 678.2286239978416, 0.03435436338145337, 5.065307981154555e-5, 0.05, 0.02861223919771358, 2 
33, 678.2285205413666, 678.1941678003436, 678.2286238179307, 0.034352741022985356, 5.065068775869186e-5, 0.05, 0.028563907991365635, 2 
34, 678.2285205413666, 678.194168443738, 678.2286235262773, 0.03435209762858449, 5.064973911913841e-5, 0.05, 0.02848555495012, 2 
35, 678.2285205413666, 678.1941684437378, 678.2286229548099, 0.03435209762881186, 5.064973911947365e-5, 0.05, 0.028332040192039276, 2 
36, 678.2285205413666, 678.1941718419656, 678.2286247541831, 0.03434869940099361, 5.064472867282428e-5, 0.05, 0.028815517954700755, 2 
37, 678.2285205413666, 678.1941774957097, 678.2286235728131, 0.03434304565689672, 5.063639262689632e-5, 0.05, 0.028498198237191033, 2 
38, 678.2285205413666, 678.1942001444864, 678.2286234283866, 0.03432039688016175, 5.060299860696202e-5, 0.05, 0.02845958272125973, 2 
39, 678.2285205413666, 678.1942001444862, 678.2286226861262, 0.034320396880389126, 5.060299860729727e-5, 0.05, 0.028260294308959835, 2 
40, 678.2285205413666, 678.1942001444862, 678.2286218688276, 0.034320396880389126, 5.060299860729727e-5, 0.05, 0.028040537392746173, 2 
41, 678.2285205413666, 678.1942001444863, 678.2286227125653, 0.03432039688027544, 5.0602998607129646e-5, 0.05, 0.02826751395366149, 2 
42, 678.2285205413666, 678.1942001444863, 678.2286231793523, 0.03432039688027544, 5.0602998607129646e-5, 0.05, 0.028393073732536883, 2 
43, 678.2285205413666, 678.1942001444863, 678.2286232682595, 0.03432039688027544, 5.0602998607129646e-5, 0.05, 0.02841699884113979, 2 
44, 678.2285205413666, 678.1942001444863, 678.2286234786527, 0.03432039688027544, 5.0602998607129646e-5, 0.05, 0.028473615416661015, 2 
45, 678.2285205413666, 678.1942001444863, 678.2286234761077, 0.03432039688027544, 5.0602998607129646e-5, 0.05, 0.028472944901665964, 2 
46, 678.2285205413666, 678.1942001444863, 678.2286231006594, 0.03432039688027544, 5.0602998607129646e-5, 0.05, 0.02837213310772743, 2 
47, 678.2285205413666, 678.1942001444863, 678.2286224573695, 0.03432039688027544, 5.0602998607129646e-5, 0.05, 0.028199199324582067, 2 
48, 678.2285205413666, 678.1942001444863, 678.2286233420098, 0.03432039688027544, 5.0602998607129646e-5, 0.05, 0.02843700622954016, 2 
49, 678.2285205413666, 678.1942001447055, 678.228623912587, 0.034320396661087216, 5.060299828395211e-5, 0.05, 0.028590388023896053, 2 
50, 678.2285205413666, 678.1942001447055, 678.2286226285307, 0.034320396661087216, 5.060299828395211e-5, 0.05, 0.028245381351612316, 2 
51, 678.2285205413666, 678.1942001447055, 678.2286241565163, 0.034320396661087216, 5.060299828395211e-5, 0.05, 0.028656017536214412, 2 
52, 678.2285205413666, 678.194200164947, 678.2286240529187, 0.03432037641960051, 5.060296843931111e-5, 0.05, 0.028628199730998324, 2 
53, 678.2285205413666, 678.1942077116512, 678.228623897107, 0.03431282971541805, 5.0591841357577016e-5, 0.05, 0.028586471531739054, 2 
54, 678.2285205413666, 678.1942077180669, 678.2286225650995, 0.034312823299728734, 5.059183189809674e-5, 0.05, 0.028228712306873932, 2 
55, 678.2285205413666, 678.1942115216254, 678.2286245427566, 0.03430901974115841, 5.058622381991199e-5, 0.05, 0.02876032846204714, 2 
56, 678.2285205413666, 678.1942228452984, 678.2286243264297, 0.03429769606816535, 5.056952786471386e-5, 0.05, 0.02870223810225303, 2 
57, 678.2285205413666, 678.1942228452983, 678.2286231432757, 0.03429769606827904, 5.056952786488148e-5, 0.05, 0.028384364595748026, 2 
58, 678.2285205413666, 678.1942228452983, 678.2286223049537, 0.03429769606827904, 5.056952786488148e-5, 0.05, 0.028159153166741842, 2 
59, 678.2285205413666, 678.1942253587963, 678.2286237010923, 0.03429518257030395, 5.056582188983183e-5, 0.05, 0.028534536255636036, 2 
60, 678.2285205413666, 678.1942453839777, 678.2286235846516, 0.034275157388947264, 5.0536296175783855e-5, 0.05, 0.028503274495490675, 2 
61, 678.2285205413666, 678.1942453839777, 678.2286230795352, 0.034275157388947264, 5.0536296175783855e-5, 0.05, 0.028368231431905186, 2 
62, 678.2285205413666, 678.1942453839777, 678.2286231947331, 0.034275157388947264, 5.0536296175783855e-5, 0.05, 0.028399227514829824, 2 
63, 678.2285205413666, 678.1942453839777, 678.2286232661528, 0.034275157388947264, 5.0536296175783855e-5, 0.05, 0.028418452811559525, 2 
64, 678.2285205413666, 678.1942454148356, 678.2286238240698, 0.03427512653104259, 5.053625067798519e-5, 0.05, 0.02856861358266463, 2 
65, 678.2285205413666, 678.1942567157658, 678.2286233849355, 0.034263825600760356, 5.051958825530617e-5, 0.05, 0.028450626886376118, 2 
66, 678.2285205413666, 678.1942567157658, 678.228621920947, 0.034263825600760356, 5.051958825530617e-5, 0.05, 0.02805723251288655, 2 
67, 678.2285205413666, 678.1942680096314, 678.2286223322358, 0.034252531735205594, 5.050293624906829e-5, 0.05, 0.028167880652279324, 2 
68, 678.2285205413666, 678.1942680096314, 678.228622005805, 0.034252531735205594, 5.050293624906829e-5, 0.05, 0.028080088031295507, 2 
69, 678.2285205413666, 678.1942792895043, 678.2286221778704, 0.034241251862340505, 5.0486304874061995e-5, 0.05, 0.0281264315144402, 2 
70, 678.2285205413666, 678.1942821059469, 678.2286215427007, 0.03423843541975202, 5.048215222859932e-5, 0.05, 0.02795582608647048, 2 
71, 678.2285205413666, 678.1943017825743, 678.2286212368344, 0.034218758792349036, 5.0453140432711886e-5, 0.05, 0.0278735329656311, 2 
72, 678.2285205413666, 678.1943017825743, 678.2286199929694, 0.034218758792349036, 5.0453140432711886e-5, 0.05, 0.027539087625168778, 2 
73, 678.2285205413666, 678.1943017825743, 678.2286200300672, 0.034218758792349036, 5.0453140432711886e-5, 0.05, 0.027549091555615104, 2 
74, 678.2285205413666, 678.1943017825748, 678.2286201014148, 0.0342187587917806, 5.045314043187377e-5, 0.05, 0.027568576551282885, 2 
75, 678.2285205413666, 678.194301783037, 678.2286215104815, 0.034218758329643606, 5.045313975048545e-5, 0.05, 0.027948140693483194, 2 
76, 678.2285205413666, 678.194307400425, 678.228621470406, 0.03421314094157424, 5.044485730894954e-5, 0.05, 0.02793734334685344, 2 
77, 678.2285205413666, 678.1943130169155, 678.2286206449079, 0.034207524451062454, 5.043657619079883e-5, 0.05, 0.02771535602843993, 2 
78, 678.2285205413666, 678.1943130169155, 678.228621653709, 0.034207524451062454, 5.043657619079883e-5, 0.05, 0.027987230439901454, 2 
79, 678.2285205413666, 678.1943186348004, 678.2286216911095, 0.034201906566181606, 5.042829301674953e-5, 0.05, 0.02799730727630748, 2 
80, 678.2285205413666, 678.1943242503795, 678.2286208258759, 0.0341962909870972, 5.042001324243405e-5, 0.05, 0.027764633064761, 2 
81, 678.2285205413666, 678.194324250379, 678.228621422357, 0.03419629098755195, 5.042001324310454e-5, 0.05, 0.027925391309532626, 2 
82, 678.2285205413666, 678.1943354666598, 678.2286214613989, 0.03418507470678378, 5.040347563014893e-5, 0.05, 0.027935911166373995, 2 
83, 678.2285205413666, 678.2062732415873, 678.2286205961992, 0.02224729977933748, 3.2802070549283675e-5, 0.05, 0.02770321281017406, 2 
84, 678.2278478455156, 678.2062733636521, 678.2278478455156, 0.021574481863467554, 3.181007965390789e-5, 0.05, -0.9670258140327749, 2 
85, 678.2272826136758, 678.2062763139066, 678.2272826136758, 0.021006299769169345, 3.097236030997535e-5, 0.05, -0.4563954008526709, 2 
86, 678.2268039171444, 678.2062763639678, 678.2268039171444, 0.020527553176520996, 3.0266502382329494e-5, 0.05, -0.2579556153571125, 3 
87, 678.2265793762604, 678.2062764005491, 678.2265793762604, 0.020302975711274485, 2.993538786100565e-5, 0.05, -0.0950779226999713, 3 
88, 678.2263457325948, 678.2062799797841, 678.2263457325948, 0.02006575281075129, 2.9585628657751495e-5, 0.05, -0.08230920141616109, 3 
89, 678.2261590260327, 678.2062804302564, 678.2261590260327, 0.019878595776390284, 2.9309686027053314e-5, 0.05, -0.055606703861293474, 3 
90, 678.2261590260327, 678.2062852824234, 678.2263010669873, 0.019873743609309713, 2.9302531824851002e-5, 0.05, 0.034276368805006494, 3 
91, 678.2261590260327, 678.2062876169981, 678.2263024284182, 0.01987140903463569, 2.9299089647572885e-5, 0.05, 0.03459521149367947, 3 
92, 678.2261590260327, 678.2062896541302, 678.2263026946366, 0.019869371902586863, 2.9296086029942226e-5, 0.05, 0.03465835137713748, 3 
93, 678.2261590260327, 678.2062919323638, 678.2263032486445, 0.019867093668949565, 2.9292726923828464e-5, 0.05, 0.03478801837877272, 3 
94, 678.2261590260327, 678.2062987234258, 678.226303208394, 0.019860302606957703, 2.928271394821335e-5, 0.05, 0.03477940416163361, 3 
95, 678.2261590260327, 678.2063044125126, 678.2263034869189, 0.019854613520124076, 2.9274325762712224e-5, 0.05, 0.034846234436038404, 3 
96, 678.2261590260327, 678.2063062923431, 678.226304333334, 0.019852733689617708, 2.9271554075891608e-5, 0.05, 0.035045872472625215, 3 
97, 678.2261590260327, 678.2063101253567, 678.2263030374456, 0.019848900676038284, 2.926590254870055e-5, 0.05, 0.03474500739082257, 3 
98, 678.2261590260327, 678.2063105041483, 678.2263032822507, 0.019848521884455295, 2.9265344045348903e-5, 0.05, 0.03480384498141288, 3 
99, 678.2261590260327, 678.2063147164886, 678.2263046703155, 0.019844309544168937, 2.9259133225801033e-5, 0.05, 0.03512731135546643, 3 
100, 678.2261590260327, 678.2063147164886, 678.2263040480289, 0.019844309544168937, 2.9259133225801033e-5, 0.05, 0.034984098718046225, 3 
101, 678.2261590260327, 678.2063149750368, 678.2263039846171, 0.019844050995970974, 2.9258752013436216e-5, 0.05, 0.03496939672216217, 3 
102, 678.2261590260327, 678.2063150721368, 678.226304371517, 0.01984395389592919, 2.925860884579148e-5, 0.05, 0.035059722325459265, 3 
103, 678.2261590260327, 678.2063150721367, 678.2263033110182, 0.019843953896042876, 2.9258608845959106e-5, 0.05, 0.034812915402973044, 3 
104, 678.2261590260327, 678.2063154667816, 678.22630378849, 0.019843559251171428, 2.9258026967973133e-5, 0.05, 0.03492413416366365, 3 
105, 678.2261590260327, 678.2063154765415, 678.2263032493995, 0.019843549491270096, 2.925801257763858e-5, 0.05, 0.03479867394345977, 3 
106, 678.2261590260327, 678.2063157319693, 678.2263029747484, 0.01984329406343477, 2.9257635966043866e-5, 0.05, 0.03473478804760353, 3 
107, 678.2261590260327, 678.2063159938097, 678.2263028139826, 0.01984303222309336, 2.9257249899629403e-5, 0.05, 0.03469755251862787, 3 
108, 678.2261590260327, 678.2063162472297, 678.2263026572782, 0.019842778803081274, 2.9256876248438404e-5, 0.05, 0.03466135344090803, 3 
109, 678.2261590260327, 678.2063172169994, 678.2263022339534, 0.019841809033323443, 2.9255446386518566e-5, 0.05, 0.034563078349822175, 3 
110, 678.2261590260327, 678.2063219018576, 678.2263023281255, 0.019837124175182907, 2.924853887037784e-5, 0.05, 0.034585409937962754, 3 
111, 678.2261590260327, 678.206325598328, 678.2263017289715, 0.01983342770472518, 2.9243088667066552e-5, 0.05, 0.034448396969991926, 3 
112, 678.2261590260327, 678.2063260550348, 678.2263033975244, 0.019832970997981647, 2.9242415282919603e-5, 0.05, 0.03483817990520017, 3 
113, 678.2261590260327, 678.2063327658942, 678.2263014431912, 0.019826260138529506, 2.9232520560690403e-5, 0.05, 0.03438380685169091, 3 
114, 678.2261590260327, 678.206332765894, 678.226300562318, 0.01982626013875688, 2.9232520561025652e-5, 0.05, 0.034181719883472884, 3 
115, 678.2261590260327, 678.2063335309333, 678.2263009074004, 0.01982549509943965, 2.9231392560716242e-5, 0.05, 0.034262221110121456, 3 
116, 678.2261590260327, 678.2063342120146, 678.226300442716, 0.019824814018193138, 2.9230388351076953e-5, 0.05, 0.034153929706833175, 3 
117, 678.2261590260327, 678.2063411511006, 678.2263014422574, 0.019817874932186896, 2.9220157123758613e-5, 0.05, 0.03438713537623852, 3 
118, 678.2261590260327, 678.2063411511006, 678.2263029057525, 0.019817874932186896, 2.9220157123758613e-5, 0.05, 0.0347316712577084, 3 
119, 678.2261590260327, 678.2063411511006, 678.226299633168, 0.019817874932186896, 2.9220157123758613e-5, 0.05, 0.03396905977811948, 3 
120, 678.2261590260327, 678.2063419116391, 678.226299962774, 0.019817114393617885, 2.921903575950734e-5, 0.05, 0.03404599509556442, 3 
121, 678.2261590260327, 678.2063429092611, 678.226299597716, 0.019816116771607994, 2.9217564831268117e-5, 0.05, 0.03396089302412883, 3 
122, 678.2261590260327, 678.2063449376988, 678.2263001469319, 0.019814088333987456, 2.921457403300187e-5, 0.05, 0.03408954294936467, 3 
123, 678.2261590260327, 678.2063454142791, 678.2263001128285, 0.01981361175364782, 2.9213871346540585e-5, 0.05, 0.03408235830473824, 3 
124, 678.2261590260327, 678.2063479457512, 678.2263007574252, 0.019811080281556315, 2.9210138856931016e-5, 0.05, 0.03423299393753966, 3 
125, 678.2261590260327, 678.2063479457556, 678.2263007624405, 0.019811080277122528, 2.9210138850393687e-5, 0.05, 0.03423515887340867, 3 
126, 678.2261590260327, 678.2063513029339, 678.2263010089608, 0.019807723098892893, 2.920518891122523e-5, 0.05, 0.03429271596536305, 3 
127, 678.2261590260327, 678.2063625807186, 678.2263003347617, 0.019796445314113953, 2.918856055705627e-5, 0.05, 0.03413710476963325, 3 
128, 678.2261590260327, 678.2063625807186, 678.2263018351262, 0.019796445314113953, 2.918856055705627e-5, 0.05, 0.034491856790733494, 3 
129, 678.2261590260327, 678.2063633944862, 678.2263024882716, 0.019795631546571713, 2.9187360710174207e-5, 0.05, 0.03464419686105187, 3 
130, 678.2261590260327, 678.2063646491488, 678.226301578821, 0.019794376883965015, 2.918551079242922e-5, 0.05, 0.034432657501841914, 3 
131, 678.2261590260327, 678.2063646491487, 678.2262996187117, 0.0197943768840787, 2.9185510792596845e-5, 0.05, 0.03397670492386763, 3 
132, 678.2261590260327, 678.2063648099172, 678.2262980671666, 0.01979421611554244, 2.9185273749931766e-5, 0.05, 0.0336144038012737, 3 
133, 678.2261590260327, 678.2063793442996, 678.2262995398805, 0.019779681733098187, 2.9163843756041345e-5, 0.05, 0.033958426678931584, 3 
134, 678.2261590260327, 678.2063793442996, 678.2263002884295, 0.019779681733098187, 2.9163843756041345e-5, 0.05, 0.03413957228088867, 3 
135, 678.2261590260327, 678.2063793520738, 678.2263009390325, 0.01977967395896485, 2.916383229359149e-5, 0.05, 0.03429146904327267, 3 
136, 678.2261590260327, 678.2063807970337, 678.2263006994741, 0.019778228999030034, 2.9161701794914043e-5, 0.05, 0.03423565348529219, 3 
137, 678.2261590260327, 678.2063807970337, 678.2262989075704, 0.019778228999030034, 2.9161701794914043e-5, 0.05, 0.03381875668383595, 3 
138, 678.2261590260327, 678.2063807970344, 678.2262984218808, 0.019778228998347913, 2.91617017939083e-5, 0.05, 0.03370530791930762, 3 
139, 678.2261590260327, 678.2063809290976, 678.2262989377759, 0.019778096935169742, 2.9161507075411507e-5, 0.05, 0.03382586580928885, 3 
140, 678.2261590260327, 678.2063813883992, 678.2262990527938, 0.019777637633524137, 2.9160829865251602e-5, 0.05, 0.03385274911778386, 3 
141, 678.2261590260327, 678.2063899516012, 678.2262985376959, 0.01976907443156506, 2.9148203985454555e-5, 0.05, 0.03373255145346561, 3 
142, 678.2261590260327, 678.206389960034, 678.2262974293325, 0.019769065998730184, 2.9148191551792477e-5, 0.05, 0.03347779970143844, 3 
143, 678.2261590260327, 678.2063906339259, 678.2262975173447, 0.019768392106811916, 2.9147197942346278e-5, 0.05, 0.033498602452163594, 3 
144, 678.2261590260327, 678.2064041502192, 678.2262966485159, 0.019754875813532635, 2.912726905417321e-5, 0.05, 0.03329601633806626, 3 
145, 678.2261590260327, 678.2064041601042, 678.226298502952, 0.019754865928575782, 2.912725447945249e-5, 0.05, 0.03373512502936307, 3 
146, 678.2261590260327, 678.206404865126, 678.2262986087587, 0.019754160906700236, 2.9126214970925482e-5, 0.05, 0.03376008103516596, 3 
147, 678.2261590260327, 678.2192129141296, 678.2262977098364, 0.0069461119031757335, 1.0241586542680215e-5, 0.05, 0.03355053325612965, 3 
148, 678.2260563895536, 678.2192131433261, 678.2260563895536, 0.006843246227504096, 1.0089919375749436e-5, 0.05, -0.11653995535132007, 2 
149, 678.225922481352, 678.2192131567747, 678.225922481352, 0.006709324577286679, 9.892462607060209e-6, 0.05, -0.13577900057586353, 2 
